,open,high,low,close,volume,ma_5,ma_20,daily_return,rsi,macd,macd_signal,target,next_day_close
2006-07-24,74.92,76.15,74.92,75.99,5611200.0,75.332,76.092,0.001317696666227386,37.44538975205487,-1.0552198827540593,-1.243917148382263,0,75.89
2010-04-27,129.9,132.0,128.71,128.82,10916700.0,129.53199999999998,129.407,-0.009838585703305203,52.24065913286662,0.564198433614763,0.3220192598211898,1,130.1
2012-08-31,194.31,195.95,193.46,194.85,3193300.0,194.772,197.84599999999998,0.0015935026215687653,28.474248278869908,-1.8775135842971338,-0.2522400973691625,0,194.54
2018-04-03,150.8,151.0,148.3,149.85,4135696.0,151.556,155.475,-0.027705683882688903,49.185713429914365,2.0878832981433106,2.481109487686572,1,154.12
2021-06-10,151.47,152.84,149.76,150.54,4758488.0,149.144,145.5155,-0.004891591750396662,64.47746664112603,2.206952593861388,1.6613270100210544,1,151.28
2014-02-12,179.52,181.25,179.26,180.24,3983000.0,177.8,179.6905,-0.008798944126704789,34.59749645692801,-1.779682074588635,-1.6235156844488794,1,181.84
2002-07-15,68.4,71.0,66.6,71.0,10420900.0,69.61,70.9275,0.028836400521663474,50.23137202266125,-0.6629847636518065,-0.9179970606216726,0,69.01
2004-11-26,95.05,95.38,94.58,94.72,2204300.0,95.00399999999999,93.702,-0.008167539267015744,42.617179789430914,-0.18862118042218867,0.17862804751636416,1,95.5
2011-03-18,156.5,156.95,154.32,155.89,11450000.0,156.69599999999997,160.667,-0.01135210553018784,21.368577787575603,-2.4463210950325163,-1.8574907548823019,1,157.68
2014-08-05,188.75,189.196,186.44,187.1,3307900.0,190.31199999999998,191.497,0.006076248857342481,45.20413976438368,-0.7787183487173195,-0.17048295365880936,0,185.97
2011-02-15,162.89,163.57,162.52,162.84,3768700.0,163.73,161.7645,-0.0034271725826193755,51.90749976758571,0.3192756761491182,-0.0743995122077241,1,163.4
2016-07-15,159.9,159.98,158.5,159.78,4474358.0,158.09,152.893,-0.0005004378831477974,45.68182368552354,0.07675601138731736,0.4512275676524463,1,159.86
2023-06-28,132.06,132.17,130.91,131.76,2753779.0,131.208,133.652,-0.017156497090854872,31.483375739424474,-2.362733330547087,-2.473039184948069,1,134.06
2003-06-27,84.15,84.65,83.22,83.42,4532900.0,83.414,83.5885,0.011151515151515135,48.09871337473648,0.19157469435596397,0.37741731113535687,0,82.5
2024-12-26,223.31,225.4,222.55,224.89,3287238.0,223.702,228.445,0.009471227219678635,43.581112204142805,-5.403976314781687,-6.671851664437463,0,222.78
2001-08-09,103.7,104.54,102.7,104.08,6763200.0,105.84200000000001,106.047,-0.008289661743687504,53.81905866077382,1.554713846345308,1.504445926069485,1,104.95
2017-04-07,172.08,172.93,171.28,172.14,3588302.0,173.29799999999997,174.53000000000003,0.005490654205607459,79.96187859893514,4.528801609589493,3.7033599473989547,0,171.2
2017-07-25,146.57,147.49,146.03,146.19,4184435.0,146.89,152.111,0.005709961474958503,62.06764979549726,0.5154299734125232,0.08252931510484635,0,145.36
2019-08-12,135.66,135.87,133.18,134.12,4516866.0,138.03799999999998,145.76100000000002,-0.012298401944178416,46.273079993218765,-1.669394645595446,-1.9064744278230723,1,135.79
2005-08-16,82.07,82.43,81.09,81.3,4407400.0,82.134,83.385,0.0,51.76510464531206,0.29368803431547974,0.20382189654054614,0,81.3
2024-06-18,170.0,170.75,168.38,170.55,3386442.0,169.476,169.08350000000002,-0.01937672493100262,32.74202273802766,-4.253893468543623,-4.468874552998058,1,173.92
2004-10-11,86.77,87.2,86.27,86.63,3016300.0,87.224,85.9175,0.007325581395348779,36.169001159851746,-2.13117579633699,-2.037914954613217,0,86.0
2006-12-08,93.65,94.39,93.47,93.86,4140000.0,94.04,92.92,0.0023494233233660733,33.33829994285399,-1.0346271980216244,-0.7704052278448771,0,93.64
2017-09-22,145.59,145.59,144.59,145.13,2741663.0,145.04199999999997,144.17249999999999,-0.005073010214574736,36.68660493623009,-1.8545065311790552,-1.7678057875611124,1,145.87
2012-06-21,199.07,199.45,193.19,193.39,4316600.0,197.698,194.421,-0.0016004130098089542,51.677678295679264,-0.021407072150424256,-0.597347170697833,1,193.7
2018-01-19,164.46,165.4,161.3,162.37,21079530.0,165.426,159.5055,-0.0014145141451413767,55.52984685952247,2.6994250353026814,2.3150423960288777,1,162.6
2010-06-22,130.37,131.47,129.07,129.3,6030200.0,130.286,127.0995,-0.006225501498731911,54.616184100563316,-0.1059405227931336,-0.594060515537687,1,130.11
2024-06-04,164.6,166.4,163.88,165.81,2594203.0,166.12399999999997,168.58999999999997,-0.009379854223921624,27.457929260813955,-3.7211676933305,-3.9121090850057048,1,167.38
2015-01-07,157.2,157.2,154.03,155.05,4701015.0,158.626,158.70350000000002,-0.021272566595126774,46.01395601846821,-0.4278662357465919,-0.8235386292718746,1,158.42
2012-12-05,189.01,189.46,186.94,188.65,4202100.0,189.818,189.764,-0.0055350553505534306,35.2451159111113,-1.5137654952136472,-1.3532279415451662,1,189.7
2021-03-15,127.77,128.75,127.5401,128.58,3421281.0,127.07600000000002,122.625,0.002651278852152217,34.581033818745965,-2.648320888440651,-2.4532477239954744,0,128.24
2024-05-01,165.69,166.27,164.3,164.43,4030960.0,166.82,180.19299999999998,-0.0015787236626388923,36.5901156158008,-1.5629251299338875,-1.3926965359558725,1,164.69
2009-03-30,92.0,94.74,91.8,94.52,10964000.0,96.74,91.71600000000001,-0.024460728661368614,33.71012811564589,-1.510243563452093,-1.0842714079600295,1,96.89
2019-12-03,132.0,132.44,130.69,132.12,3708102.0,133.668,135.0215,0.0009849231002347913,37.465631469784235,-1.2477541380653463,-1.1649753119538886,0,131.99
2014-01-06,187.15,187.355,185.3,186.0,4067800.0,186.43,180.70999999999998,-0.019556164672394738,53.897420726286704,1.77027248494295,1.2382833524671784,1,189.71
2004-04-12,93.5,94.36,93.4,93.74,3112600.0,93.564,92.63149999999999,0.007523645743765961,67.81706625897908,1.4201665118356885,1.0991789730474604,0,93.04
2022-03-14,124.45,125.16,122.685,123.94,3289440.0,124.83,125.061,-0.013530722699777176,32.39276241383766,-1.5570040135271057,-1.1655112650727393,1,125.64
2008-11-13,79.62,84.39,75.4,84.21,15103600.0,83.36600000000001,86.9485,0.04830075936760858,55.272640954701146,-1.0923286081114583,-1.6954811109847363,0,80.33
2021-02-19,120.75,120.76,118.38,118.99,6578741.0,120.112,120.6335,-0.015472447459870975,33.68724688067539,-3.321834241344064,-3.4078521951506846,1,120.86
2022-12-12,147.82,149.21,146.9426,149.21,4032780.0,147.762,147.2655,-0.009032343760377093,66.05378585384473,2.049656684120265,1.349604275661465,1,150.57
2011-12-27,184.97,185.85,184.39,184.95,2775200.0,184.08999999999997,187.923,0.005217674873634337,45.8209811770266,-1.7604669619465483,-2.479997128472795,0,183.99
2021-08-18,141.67,141.915,139.39,139.47,3510694.0,142.346,142.1915,0.01050572380814363,54.38968004331155,0.6320066162701323,0.7701268923829803,0,138.02
2001-07-23,105.7,106.95,105.3,105.85,6315700.0,105.672,108.8115,0.012821739546454713,53.79479584575164,0.8105150019529077,1.1650708265105991,0,104.51
2006-06-26,77.04,77.52,76.8,77.15,3448000.0,77.546,78.3425,0.00678585410413679,52.54363614192086,0.07516058235061962,-0.14376437167871292,0,76.63
2017-05-25,153.25,153.73,152.9459,153.2,2579828.0,152.47199999999998,153.88150000000002,0.004656043019214184,52.617663564436654,0.06498999331185473,0.32597724695551994,0,152.49
2004-10-21,88.4,88.76,87.66,88.1,6137500.0,87.412,86.3305,0.008124499370637306,27.109525481009356,-1.9066531220769463,-1.5453680044519862,0,87.39
2005-07-11,79.4,79.52,78.52,78.96,7186700.0,77.248,75.9155,-0.01349325337331353,28.740017053139155,-0.42288512099484876,0.17431663980429454,1,80.04
2007-01-10,99.03,99.05,97.93,98.89,8744800.0,98.718,96.48150000000001,0.0024328433857070397,53.13155865412042,0.4523507739344268,0.4552990512880748,0,98.65
2018-02-20,155.79,155.96,153.87,155.16,4267801.0,154.57199999999997,158.153,0.0077942322681214815,49.876300225003746,0.27951577566443575,0.8299199699006675,0,153.96
2021-09-27,137.96,139.065,137.48,138.56,3306865.0,136.07599999999996,137.3805,0.007929002691496434,54.66861777840636,2.925949321223129,4.025570548712892,0,137.47
2017-01-06,168.69,169.92,167.52,169.53,2945536.0,168.134,167.24550000000002,0.011213838353713035,42.8172665142146,-2.593261399104705,-2.321425848397573,0,167.65
2024-08-08,187.5,192.88,187.0,192.61,3712698.0,187.728,187.321,0.006059023243666806,31.86759192793734,-5.280782823883783,-5.557786553772499,0,191.45
2011-12-20,185.5,187.33,184.755,187.24,4740100.0,185.97999999999996,187.18900000000002,0.0317958891276795,53.25593870800527,-1.3802622606208956,-1.9607882878682814,0,181.47
2012-07-26,193.49,194.95,192.57,193.95,3282900.0,191.73,190.32,-0.012424257854269594,37.10599608271157,-1.1451426651223642,-0.8806409889696356,1,196.39
2000-08-31,131.88,134.19,131.63,132.02,5469500.0,131.142,123.3655,-0.012048192771084265,64.52758305553546,5.621224056621827,5.585634403754474,1,133.63
2012-01-04,185.57,186.33,184.94,185.54,4346700.0,185.178,187.273,0.004765515000541454,45.15414092867283,-2.923736690642613,-3.373437931953581,0,184.66
2004-05-24,87.75,87.84,86.55,87.1,3778100.0,86.952,87.8005,-0.018038331454340528,41.54457062241226,0.06452206526454063,0.3698471838061487,1,88.7
2021-09-13,138.4,138.99,137.51,138.15,4144345.0,137.92800000000003,139.398,0.014168257230950054,54.91632738490257,0.4632251881027969,1.0394864302255489,0,136.22
2008-06-17,127.1,127.1,124.62,125.1,5277900.0,125.01199999999999,126.33599999999998,0.007570876288659711,54.921726909124686,-0.04850021935919813,-0.541063140219892,0,124.16
2014-05-02,193.75,193.84,191.25,191.44,3049900.0,193.93800000000002,193.699,0.0009411272613197852,62.423755222564516,1.562046726274417,1.213008411554993,0,191.26
2023-05-12,121.41,122.86,121.11,122.84,4564825.0,122.066,124.78899999999999,-0.0042153047989623715,26.376638155484912,-2.835784232918087,-2.3647844966600093,1,123.36
2001-02-12,110.55,115.72,110.3,114.9,6729300.0,114.42,110.7115,0.010109890109890163,62.48246796436735,4.094414271996669,3.046922420846879,0,113.75
2007-02-22,98.8,99.5,97.77,98.5,5900100.0,98.97,98.9375,0.007878849892561046,64.91824638905516,0.1016050433329383,-0.6961803400209325,0,97.73
2013-08-06,192.26,192.51,190.27,190.99,5938500.0,194.5,194.801,0.012887144675434836,65.4330887606793,0.932036157179283,0.36344981125824904,0,188.56
2005-01-20,92.61,93.84,92.6,93.0,5708600.0,93.91,96.228,0.006711409395973256,53.146191053194876,0.1423092657269649,0.430206962819342,0,92.38
2000-03-09,106.5,108.0,104.12,108.0,6334100.0,105.66199999999999,109.49249999999999,0.026128266033254244,42.463295562885236,-2.177213487703284,-0.740940920935911,0,105.25
2016-03-16,142.62,144.88,142.11,144.79,4221939.0,142.616,137.052,-0.01530195865070727,39.70947293795984,-0.7262351838275265,-0.2723546162846448,1,147.04
2005-02-08,94.28,94.64,94.13,94.13,3541100.0,94.202,93.5615,0.015426105717367689,64.10266611071972,1.0814996855582422,1.3375038281490144,0,92.7
2012-06-12,192.14,194.67,192.14,194.55,3023700.0,194.12599999999998,194.74849999999998,0.007509062661833266,50.654541175363825,0.812484188513082,0.6532282260347199,0,193.1
2013-04-26,194.16,194.71,193.25,194.31,3490300.0,191.882,205.1225,-0.024303288978157145,34.31089004591588,-1.1884901616634522,-0.06878089395744078,1,199.15
2014-01-02,187.21,187.4,185.2,185.53,4546500.0,185.988,179.669,-0.0059472781825974375,52.44213950909054,1.5068700892523736,1.3631528771752928,1,186.64
2014-07-30,195.2,195.99,192.9,194.0,3943800.0,194.798,191.228,0.012156310325037945,65.37420372391762,0.33889944113613524,-0.12730500079716772,0,191.67
2005-03-31,90.46,91.41,90.22,91.38,4418600.0,90.88000000000001,91.089,0.010393631136665249,82.40067384686793,4.011286990277327,3.0365227263040113,0,90.44
2003-03-24,82.46,83.35,82.23,82.25,9352600.0,82.764,78.9195,-0.014379868184541622,50.21584114807839,-0.697917324931467,-1.1404734584378533,1,83.45
2021-10-27,127.44,127.88,125.01,125.17,6973432.0,127.22999999999999,138.5455,-0.00532422123331211,56.94822406093169,1.0273814630172353,0.1819749323421531,1,125.84
2005-09-14,80.75,81.4,80.42,80.48,3887700.0,80.99,81.0545,0.0058742657167853984,50.704216380286546,-0.7463951077922104,-1.0647379077458263,0,80.01
2008-08-27,122.42,124.85,122.18,123.38,5843800.0,123.332,125.7655,-0.009632364745545074,65.02003935667003,4.748161319299626,4.935279977915447,1,124.58
2014-06-16,182.4,182.71,181.235,182.35,3556200.0,182.53400000000002,184.5845,0.0004938000658400998,39.53784590867654,-2.0487500697580856,-2.0489799477671853,0,182.26
2000-11-06,99.87,102.37,99.44,100.31,4448500.0,99.886,100.04249999999999,-0.019548431238393116,53.42500869935023,1.1260092892177056,1.0425820062510611,1,102.31
2013-02-12,200.01,200.735,199.02,200.04,2461800.0,200.528,200.661,-0.0002498875506022902,40.386066351828696,-2.529248314620702,-2.386142127205585,1,200.09
2000-04-10,124.75,125.37,121.56,122.12,5507300.0,122.83600000000001,117.83300000000001,0.023037614140906326,64.7369733351639,1.81937100591,0.41709391893710607,0,119.37
2024-04-16,185.59,185.71,182.86,183.75,4473654.0,183.842,188.706,0.0035499726925178887,71.23837726527046,3.5964854935721746,1.8816407659492391,0,183.1
2015-09-23,144.21,144.57,142.75,143.66,2674225.0,145.444,146.19899999999998,-0.005193546153313466,47.13440281709395,0.33907227677642027,1.2421078948484638,1,144.41
2008-01-02,108.99,108.99,104.17,104.69,9503500.0,108.80799999999999,108.2855,-0.002001906577693169,52.36600176114908,-1.4678902078201332,-2.1080049738480398,1,104.9
2016-08-23,160.33,161.34,160.23,160.26,2838137.0,160.42,161.38100000000003,0.007607670543853917,57.99614479831795,0.9424245714867254,0.87838543408515,0,159.05
2009-09-16,119.5,122.0,119.3,121.82,11236700.0,119.154,118.35,-0.0004922874958975809,49.349046748335645,-0.5150426103555219,-0.8096207657020436,1,121.88
2017-11-13,148.88,149.0,147.92,148.4,5085257.0,150.156,153.71224999999998,-0.0032910202162669266,34.86399203872948,-2.0013552443129186,-1.6731623320553761,1,148.89
2012-05-09,199.99,203.0,199.06,201.23,3742500.0,203.738,203.697,0.003140578265204308,62.38190582552793,1.859037161008814,1.3074116705390337,0,200.6
2010-09-16,129.2,129.95,128.8,129.67,4685000.0,129.10999999999999,126.47049999999999,-0.003994162378062938,24.49456354716216,-2.7708295651283947,-2.4056219484705474,1,130.19
2015-04-29,173.4,175.1303,172.8,174.4,4517190.0,171.81400000000002,164.9125,0.018156343043960632,58.48456198814604,1.090013967988483,1.1941868931608328,0,171.29
2003-11-21,88.4,88.85,88.23,88.63,5935400.0,89.03399999999999,89.389,-0.011487842962302097,33.57993538598423,-1.1078773652278784,-0.9637361994333032,1,89.66
2009-12-08,126.97,127.35,126.16,126.8,5351400.0,127.17,127.3065,-0.012384142067139114,41.11998178662924,-0.199024118433897,0.17180837855602668,1,128.39
2024-02-01,183.63,187.51,182.71,186.9,4669444.0,186.598,172.2955,0.005974487324398536,51.86445136758771,-0.8451407430527524,-1.0299370524346503,0,185.79
2019-08-21,134.96,135.94,133.8,134.25,2806774.0,133.594,140.70850000000002,-0.000521143537820068,42.25126942821169,-2.3974740947876967,-1.7280625544493915,1,134.32
2021-04-14,131.305,132.78,130.52,132.63,5868049.0,133.85,133.02349999999998,0.00037713078895751373,30.828300527837953,-2.8943145844903597,-1.7047511271203435,0,132.58
2008-11-28,81.0,81.9,80.1,81.6,3908300.0,79.738,82.76299999999999,0.061118335500649934,47.876635238712026,-1.6824541425050796,-1.588887950290774,0,76.9
2005-11-21,87.6,87.87,87.01,87.29,4807900.0,86.804,83.845,-0.007955449482895616,55.45847807237332,1.3200042913542092,1.4837201706481609,1,87.99
2003-09-22,92.24,92.24,90.9,91.39,7302600.0,91.518,87.319,0.0005474052988831968,55.96104189720413,0.00404133034604115,0.007360437326486547,0,91.34
2021-12-29,132.4,134.21,132.3,133.35,4239935.0,131.596,125.08099999999999,-0.004181913225300593,48.86581851421436,0.7923083042970234,1.0411754958988932,1,133.91
2017-06-23,154.34,154.68,153.8,154.11,3148468.0,154.418,153.423,-0.00721510017393534,61.00015401185706,2.2058275032864003,2.3547626790412783,1,155.23
2017-12-14,154.5,155.11,153.7,154.0,4623845.0,154.974,153.262,0.009836065573770592,42.024246720576194,-2.16998701006753,-1.804085841755393,0,152.5
2006-01-03,82.45,82.55,80.81,82.06,11715100.0,82.53800000000001,84.4105,0.0013422818791946067,48.31055941532059,0.4692130406349264,0.5858339987740503,0,81.95
2008-05-05,122.76,123.25,121.74,122.03,6359300.0,122.474,121.1585,-0.006432177169842013,39.168264147118194,-0.5483874638543824,0.03358204670959064,1,122.82
2018-06-20,144.22,144.52,142.41,142.63,3329917.0,144.32,144.1915,0.009769911504424744,50.58982693757184,-1.2433505981549047,-1.3629886425164242,0,141.25
2014-03-21,188.5,188.7,186.4,186.67,12535200.0,186.38,185.58599999999998,-0.00839309428950874,40.08714473813316,-0.4732653491766996,0.3617740167864449,1,188.25
2001-07-17,106.1,108.58,104.75,108.53,8662400.0,107.196,110.49000000000001,0.04075565784426538,60.40702794103868,0.6916183691913034,0.84138057886259,0,104.28
2005-07-01,74.3,75.33,74.3,74.67,4353100.0,74.55600000000001,75.3305,-0.0016044925792219056,19.345942966761385,-1.8200051473592112,-0.85598055032982,1,74.79
2007-08-09,110.77,114.49,110.73,110.73,9086000.0,112.604,113.352,-0.016956676136363646,41.66351585519024,-1.1247388721380105,-1.182062634640462,1,112.64
2010-06-09,124.83,125.84,123.58,123.9,7795500.0,124.998,126.72050000000002,-0.02960526315789469,37.58278526370241,-0.09281530827266238,0.19944908836793962,1,127.68
2024-02-12,185.9,186.48,184.03,186.16,4724021.0,184.802,180.435,0.013391399020141526,48.68089973247244,-1.202421267684258,-0.8499615666616746,0,183.7
2013-08-01,196.65,197.17,195.41,195.81,2877700.0,196.084,194.779,0.003330600532896133,73.48051626761672,2.220990669770657,1.1222233109724975,0,195.16
2021-12-22,129.06,129.79,127.6,129.75,3923198.0,127.822,122.07650000000001,-0.0067365842455791025,39.50527775929596,-0.25462559431829845,0.4817525714595934,1,130.63
2014-12-24,162.88,162.99,161.61,161.82,1869977.0,160.33800000000002,160.00349999999997,-0.0032031538745842525,57.72509200323027,1.0913550625259063,0.4199321155518706,1,162.34
2023-10-12,142.51,142.93,140.95,141.24,3921142.0,142.16199999999998,143.554,0.020078000866676327,41.16815380855837,-3.6648540661293225,-4.215424950762618,0,138.46
2006-09-06,80.29,80.69,80.17,80.28,3727600.0,80.946,79.067,0.011083123425692731,34.06571940960299,-1.5061414105883983,-1.578061818337467,0,79.4
2009-04-28,99.36,102.73,99.25,101.94,11110500.0,101.188,100.50949999999999,-0.020184544405997817,43.00622745658029,-0.5621668420622967,-0.6700565320061045,1,104.04
2004-01-12,91.21,92.14,91.21,91.55,5130400.0,92.328,92.7245,0.02062430323299891,33.62696885574742,-1.4222939110604216,-0.35837316946578623,0,89.7
2015-01-21,153.03,154.5,151.07,152.09,11896012.0,155.31,158.443,-0.02123688783061961,39.11804855641803,-1.759416286655437,-1.5806317807747474,1,155.39
2012-08-27,197.96,198.3,195.61,195.69,2498800.0,197.012,198.14399999999998,0.004207933494124294,35.947184517462475,-2.490431552719059,-1.5422711767449788,0,194.87
2023-06-16,139.23,139.469,137.47,137.48,7473676.0,137.42,132.055,0.011179758752574154,56.84533549150441,-1.2505737766128107,-2.0422419489194206,0,135.96
2009-01-27,91.77,91.97,90.5,91.66,8720800.0,90.84799999999998,86.5775,-0.033326302467833746,48.461343017734485,0.301722017004991,0.2431434710748931,1,94.82
2003-08-14,81.0,81.75,80.69,81.56,4562700.0,81.23400000000001,81.542,-0.0028120797163467826,32.45532056507295,-1.8775091113021602,-1.8300136611104778,1,81.79
2022-11-22,147.6,149.35,147.02,149.1,7062060.0,146.80599999999998,140.78900000000002,0.0023529411764704466,60.75219601327899,1.701606843692474,1.821531409281806,0,148.75
2015-06-09,165.34,166.02,163.37,165.68,3395901.0,167.344,170.802,-0.019180677243665567,49.959926196221005,1.2165931400264185,1.479995859875323,1,168.92
2023-06-12,136.0,136.62,135.8216,136.42,4500120.0,134.64,129.45499999999998,-0.008575581395348864,52.13352576552412,-0.1696484727476104,-1.062802874402584,1,137.6
2023-02-22,131.9,131.99,130.29,130.97,3200185.0,133.82,135.393,0.0013762520070341733,61.49533035503524,0.9361378560608102,0.4746382460634932,0,130.79
2002-06-10,77.75,78.8,76.6,76.8,7075800.0,78.924,82.0885,0.017353291826732065,60.589632293014304,1.4876710341712993,0.9381320890662366,0,75.49
2001-11-23,114.29,115.37,113.72,115.35,1714000.0,114.926,112.825,-0.008424310152153391,44.61806990780977,-1.1496743276519084,-0.38491149031583116,1,116.33
2014-08-13,188.0,188.48,187.37,187.95,1797000.0,186.738,190.7385,0.0003725782414305545,43.66578505093211,0.13379212709418198,0.9823271836133174,0,187.88
2002-10-11,62.0,63.92,61.5,63.92,17853800.0,58.096000000000004,61.852,0.007883948281299347,29.985885567868507,-3.890447500487639,-2.6829900018290904,0,63.42
2021-01-08,128.57,129.32,126.98,128.53,4676487.0,127.378,125.348,-0.00038886296469131665,57.63716347725049,1.6329304058274658,0.9510834134372017,1,128.58
2002-12-04,83.41,84.86,82.82,83.69,10053500.0,86.164,82.2585,0.007584878401155626,58.565967098881785,0.33657352869592216,-0.06315888196132735,0,83.06
2024-04-22,182.45,183.315,180.45,181.9,3076451.0,182.36,186.6065,-0.0015917448817168722,69.52620416408115,2.0491684783482356,0.005951713563947247,1,182.19
2008-06-10,124.88,126.722,124.63,125.94,5384200.0,126.55199999999999,126.9265,0.02182555780933071,55.472234368338924,0.38033524600550095,0.04016530736705956,0,123.25
2013-03-25,212.54,212.81,210.05,210.74,3242500.0,212.71599999999998,209.26549999999997,-0.007628555283480942,54.98176928873863,2.571341015492834,2.5749493345989443,1,212.36
2017-01-26,178.06,178.88,177.51,178.66,3063911.0,174.88600000000002,169.28,0.007670614777213647,55.38616103071299,-0.29228462114801346,-0.03815276068282643,0,177.3
2011-01-19,153.26,156.13,152.8301,155.69,12141000.0,150.852,147.826,-0.000706033376123294,33.08406322531705,-1.5206738949310363,-0.6335663305877361,1,155.8
2002-04-17,87.05,87.2,84.0,84.81,11019500.0,85.22999999999999,96.19500000000001,-0.046543001686340624,52.703617193995534,1.9561811510189955,1.7911715133317927,1,88.95
2008-12-09,83.82,85.434,82.2,82.69,9356400.0,81.25,79.6985,-0.0020516533912623425,45.05624915250034,-1.334302264512388,-1.4878160621045378,1,82.86
2004-03-02,97.6,97.6,96.62,96.82,4976200.0,96.738,98.243,-0.0002065262288312164,66.6382891044643,1.2179539563323232,0.7919470630777705,1,96.84
2007-08-21,108.9,110.11,108.08,109.04,8458500.0,110.016,112.5595,-0.008727272727272695,30.868662827144405,-1.353999956409325,-0.530536512243871,1,110.0
2006-06-19,78.06,78.3,77.34,77.67,5302100.0,77.764,78.982,-0.004103090139761401,54.44126957648991,0.2903278150794506,0.10337167726309462,1,77.99
2015-12-07,140.16,140.41,138.81,139.55,3279300.0,139.976,137.1,0.010865628395508864,60.60851359814067,1.530109217581611,1.6809021273522904,0,138.05
2006-09-01,81.13,81.57,80.81,81.41,3294000.0,81.064,78.553,0.006926406926407003,41.9750950632558,-1.324397265412884,-1.5049952426891,0,80.85
2020-02-11,155.12,155.22,152.73,153.48,3833574.0,154.882,144.0685,-0.011782885841220891,68.85196598905016,10.068647692813556,9.102977045867412,1,155.31
2023-07-18,134.71,135.95,134.29,135.36,3852058.0,133.952,133.1405,-0.0008857395925596645,24.364316446684015,-1.9046745506932155,-1.1045568861531594,1,135.48
2023-11-27,154.99,156.135,154.75,155.57,4053093.0,154.82799999999997,150.0115,-0.0005139736588500865,28.279405005539985,-2.711316320708079,-2.484712127801996,1,155.65
2004-01-05,92.0,93.09,92.0,93.05,5276300.0,92.68599999999999,92.4725,-0.00010745755426611048,41.54368042207266,-1.4050022413843521,-1.1173395885533037,1,93.06
2011-08-02,179.95,182.29,177.86,178.05,5770400.0,180.76000000000002,179.423,-0.004361684281160905,58.632211395449204,1.2311318631588506,-0.3167072170934352,1,178.83
2017-06-09,152.0,154.265,151.88,154.1,4355401.0,152.392,152.158,-0.006959659749967817,55.005741561581985,1.1974143159101516,1.564432244303474,1,155.18
2015-07-01,163.97,165.61,163.6,164.49,3214547.0,164.33200000000002,166.599,-0.003634381246592766,54.01172071093495,2.172092483413536,3.0456153257274754,1,165.09
2004-09-09,85.86,86.79,85.86,86.44,4517400.0,85.246,84.6525,-0.0036883356385432053,48.484843682049835,-0.4405772410175359,-0.8293556448256483,1,86.76
2007-12-18,104.4,106.97,104.13,106.31,8042000.0,106.652,106.218,-0.007746873249953268,49.94860956271366,1.058885151871408,0.5651465097164676,1,107.14
2002-05-22,83.76,84.39,82.74,84.0,5040700.0,84.60799999999999,82.939,-0.004149377593360981,68.4078379145057,2.97850535769642,2.552239877854399,1,84.35
2022-10-26,133.72,135.863,132.81,135.01,5140023.0,131.766,123.74950000000001,0.0017808117533575363,35.16666689331609,-2.463312363103398,-1.9366147275884473,0,134.77
2002-03-05,104.25,106.5,104.16,105.67,7562100.0,102.108,102.803,-0.005926622765757283,61.06112402879163,3.4323258534768115,4.265602279041417,1,106.3
2007-03-22,95.22,95.44,94.65,95.19,5700400.0,94.458,93.84299999999999,0.001683678838261482,39.502994308384,-1.457795654932525,-1.7314747912442345,0,95.03
2005-03-22,89.61,90.34,89.26,89.5,4452500.0,89.76,91.66,-0.011268228015907988,68.59386864099847,3.432050326485509,3.5467679870825,1,90.52
2021-02-01,119.9,120.95,118.73,120.54,6250508.0,120.93799999999999,125.57950000000001,0.009209645010046952,43.1391493551985,-1.5969482067456653,-1.931111886574797,0,119.44
2009-06-24,105.39,106.48,103.72,104.15,6395200.0,105.066,106.75450000000001,-0.01800867433528186,37.71303661432879,-2.8888400958699094,-3.4558125572149643,1,106.06
2017-09-06,143.88,144.47,143.5,143.82,3205295.0,143.30599999999998,142.254,0.006438068579426082,39.539430501610845,-1.473107863448206,-1.5046417420713807,0,142.9
2016-02-18,130.0,134.0,129.75,132.45,9951438.0,124.03599999999999,123.90900000000002,-0.00473399458972068,32.232950242954686,-3.6496856417075207,-3.5669421614222414,1,133.08
2015-09-10,145.85,147.16,144.51,146.2,3461658.0,145.792,148.541,-0.00793920065142173,51.31446793067031,0.6073452867048275,0.6709909125337679,1,147.37
2002-11-15,80.38,80.4,79.01,80.01,11367800.0,79.304,78.0695,0.010482445061884338,43.75128066594789,-0.12633418770303706,0.5953352696409575,0,79.18
2000-09-06,130.88,134.88,130.38,131.44,6473000.0,131.718,125.626,-0.01454490928175134,65.77442077446882,5.702197244571863,5.5056608060193755,1,133.38
2013-08-30,182.75,182.99,181.51,182.27,2731000.0,182.91,186.28900000000002,-0.009186779734724926,40.54479296117707,-0.39700350576762844,0.8716484942711832,1,183.96
2008-06-24,123.08,124.25,121.9,123.46,7552900.0,123.76799999999999,126.027,-0.008990207095842084,51.198942398538485,-0.9019829196224691,-0.9813521511784853,1,124.58
2016-06-21,154.16,154.5689,153.69,154.05,2760344.0,152.27800000000002,152.375,0.0073894846978814765,49.5218404684761,-2.2684565769739606,-2.5853983755882104,0,152.92
2003-02-10,77.1,78.02,76.45,77.91,7949100.0,77.374,80.5855,0.006719214368781534,47.47827132673326,-0.6601999371840037,-0.7131742889324225,0,77.39
2017-05-18,150.86,151.33,150.11,150.78,3268772.0,151.454,155.8585,-0.00789577575996836,41.61779000803575,-0.20326579729851346,0.05390292338953421,1,151.98
